,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
108,burningbush,FWS,Occoquan Bay National Wildlife Refuge,606,634,0.96,0,2
109,burningbush,FWS,Clear Lake National Wildlife Refuge,31810,33579,0.95,0,409
110,burningbush,FWS,Bear Valley National Wildlife Refuge,3997,4223,0.95,0,396
111,burningbush,FWS,Wallkill River National Wildlife Refuge,5731,6040,0.95,0,13
112,burningbush,FWS,Two Rivers National Wildlife Refuge,7145,7528,0.95,0,12
113,burningbush,FWS,Crab Orchard National Wildlife Refuge,43986,46265,0.95,Yes (2),0
114,burningbush,FWS,National Bison Range,17714,18850,0.94,0,76
115,burningbush,FWS,Featherstone National Wildlife Refuge,316,338,0.94,0,4
116,burningbush,FWS,Patoka River National Wildlife Refuge,9824,10426,0.94,0,5
117,burningbush,FWS,Lower Klamath National Wildlife Refuge,49571,53130,0.93,0,390
118,burningbush,FWS,Chautauqua National Wildlife Refuge,6189,6635,0.93,0,0
119,burningbush,FWS,Iroquois National Wildlife Refuge,10054,10837,0.93,0,31
120,burningbush,FWS,Marais Des Cygnes National Wildlife Refuge,7150,7659,0.93,0,46
121,burningbush,FWS,Trempealeau National Wildlife Refuge,6419,6926,0.93,0,7
122,burningbush,FWS,Tule Lake National Wildlife Refuge,35790,38908,0.92,0,403
123,burningbush,FWS,Big Oaks National Wildlife Refuge,47626,51664,0.92,0,7
124,burningbush,FWS,Muscatatuck National Wildlife Refuge,7219,7832,0.92,0,2
125,burningbush,FWS,Swan River National Wildlife Refuge,1768,1933,0.91,0,120
126,burningbush,FWS,Ninigret National Wildlife Refuge,803,883,0.91,0,8
127,burningbush,FWS,Big Muddy National Fish And Wildlife Refuge,16264,18150,0.9,0,3
128,burningbush,FWS,Mountain Bogs National Wildlife Refuge,31,35,0.89,0,29
129,burningbush,FWS,Patuxent Research Refuge,11273,12859,0.88,0,1
130,burningbush,FWS,Bombay Hook National Wildlife Refuge,13614,15386,0.88,0,24
131,burningbush,FWS,Middle Mississippi River National Wildlife Refuge,7145,8155,0.88,0,14
132,burningbush,FWS,Emiquon National Wildlife Refuge,2303,2631,0.88,0,5
133,burningbush,FWS,Upper Mississippi River National Wildlife and Fish Refuge,165000,189089,0.87,0,0
134,burningbush,FWS,Supawna Meadows National Wildlife Refuge,3000,3432,0.87,0,7
135,burningbush,FWS,Cross Creeks National Wildlife Refuge,7646,8814,0.87,0,49
136,burningbush,FWS,Shiawassee National Wildlife Refuge,8755,10186,0.86,0,45
137,burningbush,FWS,Little Pend Oreille National Wildlife Refuge,36508,42230,0.86,0,197
138,burningbush,FWS,Klamath Marsh National Wildlife Refuge,35948,41869,0.86,0,324
139,burningbush,FWS,Hutton Lake National Wildlife Refuge,1694,1992,0.85,0,208
140,burningbush,FWS,Mortenson Lake National Wildlife Refuge,1682,1976,0.85,0,212
141,burningbush,FWS,Meredosia National Wildlife Refuge,3127,3699,0.85,0,41
142,burningbush,FWS,Saddle Mountain National Wildlife Refuge,137161,164309,0.83,0,117
143,burningbush,FWS,Cape May National Wildlife Refuge,10372,12805,0.81,0,54
144,burningbush,FWS,Fern Cave National Wildlife Refuge,165,203,0.81,0,53
145,burningbush,FWS,Columbia National Wildlife Refuge,23543,29287,0.8,0,106
146,burningbush,FWS,Optima National Wildlife Refuge,3434,4341,0.79,0,220
147,burningbush,FWS,Necedah National Wildlife Refuge,34179,44027,0.78,0,23
148,burningbush,FWS,San Joaquin River National Wildlife Refuge,8774,11312,0.78,0,415
149,burningbush,FWS,Lee Metcalf National Wildlife Refuge,2224,2899,0.77,0,21
150,burningbush,FWS,Mcnary National Wildlife Refuge,12210,15844,0.77,0,144
151,burningbush,FWS,Clarks River National Wildlife Refuge,7162,9392,0.76,0,18
152,burningbush,FWS,Buffalo Lake National Wildlife Refuge,5772,7735,0.75,0,341
153,burningbush,FWS,Kern National Wildlife Refuge,8377,11242,0.75,0,301
154,burningbush,FWS,Bear River Migratory Bird Refuge,55593,76458,0.73,0,326
155,burningbush,FWS,Lake Zahl National Wildlife Refuge,2398,3287,0.73,0,492
156,burningbush,FWS,Grass Lake National Wildlife Refuge,2909,4051,0.72,0,228
