"","Species","Admin","Unit","est_suit_area_acre","total_area_acre","perc_suit","Known_Presences","min_dist_miles"
"229","redbrome","FWS","Billy Frank Jr. Nisqually National Wildlife Refuge",4092,5776,0.71,"0",436
"230","redbrome","FWS","Bayou Teche National Wildlife Refuge",6385,9085,0.7,"0",879
"231","redbrome","FWS","William L. Finley National Wildlife Refuge",3929,5708,0.69,"0",289
"232","redbrome","FWS","Sabine National Wildlife Refuge",86811,124915,0.69,"0",753
"233","redbrome","FWS","Tule Lake National Wildlife Refuge",25173,38908,0.65,"0",101
"234","redbrome","FWS","Blackwater National Wildlife Refuge",19806,30463,0.65,"0",278
"235","redbrome","FWS","Aransas National Wildlife Refuge",74696,116553,0.64,"0",631
"236","redbrome","FWS","Great Dismal Swamp National Wildlife Refuge",71418,113358,0.63,"0",453
"237","redbrome","FWS","San Diego Bay National Wildlife Refuge",1648,2605,0.63,"0",4
"238","redbrome","FWS","Seal Beach National Wildlife Refuge",597,967,0.62,"0",11
"239","redbrome","FWS","Shell Keys National Wildlife Refuge",2,4,0.61,"0",872
"240","redbrome","FWS","Pinckney Island National Wildlife Refuge",2439,4043,0.6,"0",852
"241","redbrome","FWS","Oxbow National Wildlife Refuge",961,1704,0.56,"0",31
"242","redbrome","FWS","Crystal River National Wildlife Refuge",79,142,0.56,"0",1116
"243","redbrome","FWS","Bon Secour National Wildlife Refuge",3951,7119,0.56,"0",1062
"244","redbrome","FWS","Little Pend Oreille National Wildlife Refuge",22873,42230,0.54,"0",462
"245","redbrome","FWS","Lower Suwannee National Wildlife Refuge",28012,52148,0.54,"0",1091
"246","redbrome","FWS","Mandalay National Wildlife Refuge",2461,4612,0.53,"0",926
"247","redbrome","FWS","Okefenokee National Wildlife Refuge",218120,416308,0.52,"0",968
"248","redbrome","FWS","Bill Williams River National Wildlife Refuge",3146,5993,0.52,"0",22
"249","redbrome","FWS","Lake Woodruff National Wildlife Refuge",10094,21638,0.47,"0",1069
"250","redbrome","FWS","Swanquarter National Wildlife Refuge",7722,16643,0.46,"0",538
"251","redbrome","FWS","Leslie Canyon National Wildlife Refuge",11182,25006,0.45,"0",32
"252","redbrome","FWS","Kofa National Wildlife Refuge",294712,665450,0.44,"Yes (2)",0
"253","redbrome","FWS","Grays Harbor National Wildlife Refuge",604,1409,0.43,"0",464
"254","redbrome","FWS","Bombay Hook National Wildlife Refuge",5616,15386,0.37,"0",271
"255","redbrome","FWS","Wolf Island National Wildlife Refuge",1725,4632,0.37,"0",924
"256","redbrome","FWS","Tybee National Wildlife Refuge",242,678,0.36,"0",871
"257","redbrome","FWS","St. Vincent National Wildlife Refuge",4217,12181,0.35,"0",1135
"258","redbrome","FWS","Lee Metcalf National Wildlife Refuge",961,2899,0.33,"0",390
"259","redbrome","FWS","Stewart B. Mckinney National Wildlife Refuge",335,1035,0.32,"0",58
"260","redbrome","FWS","Lower Klamath National Wildlife Refuge",16593,53130,0.31,"0",103
"261","redbrome","FWS","Rappahannock River Valley National Wildlife Refuge",2950,9532,0.31,"0",387
"262","redbrome","FWS","Kootenai National Wildlife Refuge",848,2766,0.31,"0",507
"263","redbrome","FWS","Chassahowitzka National Wildlife Refuge",7816,28345,0.28,"0",1124
"264","redbrome","FWS","Tijuana Slough National Wildlife Refuge",311,1094,0.28,"0",1
"265","redbrome","FWS","Coachella Valley National Wildlife Refuge",999,3814,0.26,"0",11
"266","redbrome","FWS","Imperial National Wildlife Refuge",5585,24737,0.23,"0",20
"267","redbrome","FWS","Bayou Sauvage National Wildlife Refuge",5698,25718,0.22,"0",965
"268","redbrome","FWS","Bear Valley National Wildlife Refuge",887,4223,0.21,"0",115
"269","redbrome","FWS","Texas Point National Wildlife Refuge",1775,8326,0.21,"0",750
"270","redbrome","FWS","Alligator River National Wildlife Refuge",30789,155214,0.2,"0",492
"271","redbrome","FWS","Great Meadows National Wildlife Refuge",716,3877,0.18,"0",29
"272","redbrome","FWS","Havasu National Wildlife Refuge",7133,39082,0.18,"0",7
"273","redbrome","FWS","Clear Lake National Wildlife Refuge",5427,33579,0.16,"0",104
"274","redbrome","FWS","Ruby Lake National Wildlife Refuge",6503,39951,0.16,"0",78
"275","redbrome","FWS","Wapack National Wildlife Refuge",264,1644,0.16,"0",55
"276","redbrome","FWS","Two Rivers National Wildlife Refuge",1112,7528,0.15,"0",719
"277","redbrome","FWS","Modoc National Wildlife Refuge",1006,7133,0.14,"0",94
