,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
179,burbuttercup10,FWS,Little Pend Oreille National Wildlife Refuge,0,42230,0,0,266
180,burbuttercup10,FWS,Three Arch Rocks National Wildlife Refuge,0,15,0,0,304
181,burbuttercup10,FWS,Red Rock Lakes National Wildlife Refuge,0,63896,0,0,102
182,burbuttercup10,FWS,National Bison Range,0,18850,0,0,149
183,burbuttercup10,FWS,Billy Frank Jr. Nisqually National Wildlife Refuge,0,5776,0,0,320
184,burbuttercup10,FWS,Pea Island National Wildlife Refuge,0,4985,0,0,1716
185,burbuttercup10,FWS,Protection Island National Wildlife Refuge,0,442,0,0,379
186,burbuttercup10,FWS,Agassiz National Wildlife Refuge,0,62273,0,0,827
187,burbuttercup10,FWS,Dale Bumpers White River National Wildlife Refuge,0,158206,0,0,976
188,burbuttercup10,FWS,Okefenokee National Wildlife Refuge,0,416308,0,0,1534
189,burbuttercup10,FWS,Seal Island National Wildlife Refuge,0,122,0,0,1927
190,burbuttercup10,FWS,Imperial National Wildlife Refuge,0,24737,0,0,286
191,burbuttercup10,FWS,Conscience Point National Wildlife Refuge,0,61,0,0,1776
192,burbuttercup10,FWS,Trustom Pond National Wildlife Refuge,0,820,0,0,1811
193,burbuttercup10,FWS,Anahuac National Wildlife Refuge,0,38650,0,0,1071
194,burbuttercup10,FWS,Island Bay National Wildlife Refuge,0,28,0,0,1732
195,burbuttercup10,FWS,Anaho Island National Wildlife Refuge,0,637,0,0,72
196,burbuttercup10,FWS,Hamden Slough National Wildlife Refuge,0,3434,0,0,767
197,burbuttercup10,FWS,Leslie Canyon National Wildlife Refuge,0,25006,0,0,400
198,burbuttercup10,FWS,Tennessee National Wildlife Refuge,0,48141,0,0,1078
199,burbuttercup10,FWS,Port Louisa National Wildlife Refuge,0,17343,0,0,795
200,burbuttercup10,FWS,Stewart Lake National Wildlife Refuge,0,638,0,0,482
201,burbuttercup10,FWS,Wallops Island National Wildlife Refuge,0,372,0,0,1673
202,burbuttercup10,FWS,Cache River National Wildlife Refuge,0,72291,0,0,956
203,burbuttercup10,FWS,Kankakee National Wildlife Refuge And Conservation Area,0,66,0,0,1037
204,burbuttercup10,FWS,Sunburst Lake National Wildlife Refuge,0,329,0,0,589
205,burbuttercup10,FWS,Bogue Chitto National Wildlife Refuge,0,36386,0,0,1211
206,burbuttercup10,FWS,Grays Lake National Wildlife Refuge,0,4998,0,0,64
207,burbuttercup10,FWS,Everglades Headwaters National Wildlife Refuge and Conservation Area,0,7025,0,0,1707
208,burbuttercup10,FWS,Bombay Hook National Wildlife Refuge,0,15386,0,0,1647
209,burbuttercup10,FWS,Nestucca Bay National Wildlife Refuge,0,1194,0,0,284
210,burbuttercup10,FWS,Canfield Lake National Wildlife Refuge,0,4,0,0,623
211,burbuttercup10,FWS,Bill Williams River National Wildlife Refuge,0,5993,0,0,200
212,burbuttercup10,FWS,Fort Niobrara National Wildlife Refuge,0,19093,0,0,435
213,burbuttercup10,FWS,Lake Nettie National Wildlife Refuge,0,2425,0,0,604
214,burbuttercup10,FWS,Lake Mason National Wildlife Refuge,0,11253,0,0,250
215,burbuttercup10,FWS,Cypress Creek National Wildlife Refuge,0,17389,0,0,1002
