"","Species","Admin","Unit","est_suit_area_acre","total_area_acre","perc_suit","Known_Presences","min_dist_miles"
"192","medusahead10","FWS","Okefenokee National Wildlife Refuge",0,416308,0,"0",1524
"193","medusahead10","FWS","Seal Island National Wildlife Refuge",0,122,0,"0",1770
"194","medusahead10","FWS","Imperial National Wildlife Refuge",0,24737,0,"0",231
"195","medusahead10","FWS","Conscience Point National Wildlife Refuge",0,61,0,"0",1663
"196","medusahead10","FWS","Trustom Pond National Wildlife Refuge",0,820,0,"0",1690
"197","medusahead10","FWS","Anahuac National Wildlife Refuge",0,38650,0,"0",1000
"198","medusahead10","FWS","Island Bay National Wildlife Refuge",0,28,0,"0",1699
"199","medusahead10","FWS","Anaho Island National Wildlife Refuge",0,637,0,"0",29
"200","medusahead10","FWS","Hamden Slough National Wildlife Refuge",0,3434,0,"0",525
"201","medusahead10","FWS","Leslie Canyon National Wildlife Refuge",0,25006,0,"0",278
"202","medusahead10","FWS","Tennessee National Wildlife Refuge",0,48141,0,"0",1097
"203","medusahead10","FWS","Port Louisa National Wildlife Refuge",0,17343,0,"0",713
"204","medusahead10","FWS","Stewart Lake National Wildlife Refuge",0,638,0,"0",201
"205","medusahead10","FWS","Wallops Island National Wildlife Refuge",0,372,0,"0",1610
"206","medusahead10","FWS","Cache River National Wildlife Refuge",0,72291,0,"0",952
"207","medusahead10","FWS","Kankakee National Wildlife Refuge And Conservation Area",0,66,0,"0",964
"208","medusahead10","FWS","Sunburst Lake National Wildlife Refuge",0,329,0,"0",320
"209","medusahead10","FWS","Baca National Wildlife Refuge",0,86760,0,"0",165
"210","medusahead10","FWS","Bogue Chitto National Wildlife Refuge",0,36386,0,"0",1171
"211","medusahead10","FWS","Grays Lake National Wildlife Refuge",0,4998,0,"0",79
"212","medusahead10","FWS","Everglades Headwaters National Wildlife Refuge and Conservation Area",0,7025,0,"0",1682
"213","medusahead10","FWS","Bombay Hook National Wildlife Refuge",0,15386,0,"0",1564
"214","medusahead10","FWS","Nestucca Bay National Wildlife Refuge",0,1194,0,"0",77
"215","medusahead10","FWS","Canfield Lake National Wildlife Refuge",0,4,0,"0",347
"216","medusahead10","FWS","Bill Williams River National Wildlife Refuge",0,5993,0,"0",156
"217","medusahead10","FWS","Fort Niobrara National Wildlife Refuge",0,19093,0,"0",331
"218","medusahead10","FWS","Lake Nettie National Wildlife Refuge",0,2425,0,"0",343
"219","medusahead10","FWS","Lake Mason National Wildlife Refuge",0,11253,0,"0",141
"220","medusahead10","FWS","Cypress Creek National Wildlife Refuge",0,17389,0,"0",1026
"221","medusahead10","FWS","Alamosa National Wildlife Refuge",0,12098,0,"0",174
"222","medusahead10","FWS","Lee Metcalf National Wildlife Refuge",14,2899,0,"0",48
"223","medusahead10","FWS","Merritt Island National Wildlife Refuge",0,135370,0,"0",1683
"224","medusahead10","FWS","Driftless Area National Wildlife Refuge",0,1188,0,"0",711
"225","medusahead10","FWS","Arthur R. Marshall Loxahatchee National Wildlife Refuge",0,145397,0,"0",1791
"226","medusahead10","FWS","Cokeville Meadows National Wildlife Refuge",0,6286,0,"0",36
"227","medusahead10","FWS","Egmont Key National Wildlife Refuge",0,331,0,"0",1637
"228","medusahead10","FWS","Banks Lake National Wildlife Refuge",0,2981,0,"0",1489
"229","medusahead10","FWS","Grays Harbor National Wildlife Refuge",0,1409,0,"0",140
"230","medusahead10","FWS","Tensas River National Wildlife Refuge",0,80195,0,"0",1031
"231","medusahead10","FWS","Shell Keys National Wildlife Refuge",0,4,0,"0",1131
"232","medusahead10","FWS","Little Sandy National Wildlife Refuge",0,3820,0,"0",839
"233","medusahead10","FWS","Necedah National Wildlife Refuge",0,44027,0,"0",778
"234","medusahead10","FWS","Copalis National Wildlife Refuge",0,26,0,"0",157
"235","medusahead10","FWS","Great Thicket National Wildlife Refuge",0,144,0,"0",1591
"236","medusahead10","FWS","Nomans Land Island National Wildlife Refuge",0,618,0,"0",1729
"237","medusahead10","FWS","Tallahatchie National Wildlife Refuge",0,4187,0,"0",1051
"238","medusahead10","FWS","Crane Meadows National Wildlife Refuge",0,2023,0,"0",588
"239","medusahead10","FWS","Oregon Islands National Wildlife Refuge",0,516,0,"0",28
"240","medusahead10","FWS","Lostwood National Wildlife Refuge",0,27332,0,"0",342
"241","medusahead10","FWS","Optima National Wildlife Refuge",0,4341,0,"0",422
"242","medusahead10","FWS","Cabeza Prieta National Wildlife Refuge",0,855637,0,"0",217
"243","medusahead10","FWS","Massasoit National Wildlife Refuge",0,208,0,"0",1722
"244","medusahead10","FWS","Petit Manan National Wildlife Refuge",0,7231,0,"0",1701
"245","medusahead10","FWS","Sequoyah National Wildlife Refuge",0,20917,0,"0",757
"246","medusahead10","FWS","Boyer Chute National Wildlife Refuge",0,3968,0,"0",572
"247","medusahead10","FWS","St. Marks National Wildlife Refuge",0,82181,0,"0",1457
"248","medusahead10","FWS","Swan Lake National Wildlife Refuge",0,11034,0,"0",758
"249","medusahead10","FWS","Archie Carr National Wildlife Refuge",0,255,0,"0",1729
"250","medusahead10","FWS","Des Lacs National Wildlife Refuge",0,14745,0,"0",360
"251","medusahead10","FWS","Mcfaddin National Wildlife Refuge",0,67543,0,"0",1011
"252","medusahead10","FWS","Pierce National Wildlife Refuge",0,391,0,"0",18
"253","medusahead10","FWS","Detroit River International Wildlife Refuge",0,5438,0,"0",1132
"254","medusahead10","FWS","J. Clark Salyer National Wildlife Refuge",0,59328,0,"0",399
"255","medusahead10","FWS","Washita National Wildlife Refuge",0,8114,0,"0",542
"256","medusahead10","FWS","Matlacha Pass National Wildlife Refuge",0,532,0,"0",1707
"257","medusahead10","FWS","Mississippi Sandhill Crane National Wildlife Refuge",0,20155,0,"0",1229
"258","medusahead10","FWS","Bayou Sauvage National Wildlife Refuge",0,25718,0,"0",1192
"259","medusahead10","FWS","Elizabeth Alexandra Morton National Wildlife Refuge",0,178,0,"0",1663
"260","medusahead10","FWS","Farallon Islands National Wildlife Refuge",0,114,0,"0",72
"261","medusahead10","FWS","Minnesota Valley National Wildlife Refuge",0,14937,0,"0",605
"262","medusahead10","FWS","Cross Island National Wildlife Refuge",0,1726,0,"0",1824
"263","medusahead10","FWS","Monomoy National Wildlife Refuge",0,7975,0,"0",1758
"264","medusahead10","FWS","Big Boggy National Wildlife Refuge",0,4500,0,"0",987
"265","medusahead10","FWS","Gravel Island National Wildlife Refuge",0,19,0,"0",921
"266","medusahead10","FWS","Aroostook National Wildlife Refuge",0,5387,0,"0",1764
"267","medusahead10","FWS","Sunkhaze Meadows National Wildlife Refuge",0,11619,0,"0",1759
"268","medusahead10","FWS","Erie National Wildlife Refuge",0,8853,0,"0",1292
"269","medusahead10","FWS","Arrowwood National Wildlife Refuge",0,16008,0,"0",410
"270","medusahead10","FWS","Chautauqua National Wildlife Refuge",0,6635,0,"0",870
"271","medusahead10","FWS","Mountain Longleaf National Wildlife Refuge",0,9014,0,"0",1276
"272","medusahead10","FWS","Umbagog National Wildlife Refuge",0,37481,0,"0",1648
"273","medusahead10","FWS","Susquehanna National Wildlife Refuge",0,1,0,"0",1532
"274","medusahead10","FWS","Cedar Point National Wildlife Refuge",0,2598,0,"0",1139
